"","row","method","treat","combination","column","blank","fileName","sampling","value","ID"
"34920","E","614,680","cs","mono","V6",0,"./cs_mono_s2.txt",2,0,"R_Hi_2"
"34921","E","614,680","cs","mono","V6",0,"./cs_mono_s15.txt",15,3,"R_Hi_2"
"34922","E","614,680","cs","mono","V6",0,"./cs_mono_s14.txt",14,0,"R_Hi_2"
"34923","E","614,680","cs","mono","V6",0,"./cs_mono_s13.txt",13,2,"R_Hi_2"
"34924","E","614,680","cs","mono","V6",0,"./cs_mono_s12.txt",12,13,"R_Hi_2"
"34925","E","614,680","cs","mono","V6",0,"./cs_mono_s10.txt",10,1,"R_Hi_2"
"34926","E","614,680","cs","mono","V6",0,"./cs_mono_s1.txt",1,0,"R_Hi_2"
"34927","F","614,680","cs","mono","V6",6,"./CS_mono_s9.txt",9,16,"T_Hi_2"
"34928","F","614,680","cs","mono","V6",6,"./CS_mono_s8.txt",8,7,"T_Hi_2"
"34929","F","614,680","cs","mono","V6",6,"./CS_mono_s7.txt",7,6,"T_Hi_2"
"34930","F","614,680","cs","mono","V6",6,"./cs_mono_s6.txt",6,0,"T_Hi_2"
"34931","F","614,680","cs","mono","V6",6,"./cs_mono_s5.txt",5,0,"T_Hi_2"
"34932","F","614,680","cs","mono","V6",6,"./cs_mono_s4.txt",4,0,"T_Hi_2"
"34933","F","614,680","cs","mono","V6",6,"./cs_mono_s3.txt",3,0,"T_Hi_2"
"34934","F","614,680","cs","mono","V6",6,"./cs_mono_s2.txt",2,0,"T_Hi_2"
"34935","F","614,680","cs","mono","V6",6,"./cs_mono_s15.txt",15,24,"T_Hi_2"
"34936","F","614,680","cs","mono","V6",6,"./cs_mono_s14.txt",14,13,"T_Hi_2"
"34937","F","614,680","cs","mono","V6",6,"./cs_mono_s13.txt",13,27,"T_Hi_2"
"34938","F","614,680","cs","mono","V6",6,"./cs_mono_s12.txt",12,24,"T_Hi_2"
"34939","F","614,680","cs","mono","V6",6,"./cs_mono_s10.txt",10,14,"T_Hi_2"
"34940","F","614,680","cs","mono","V6",6,"./cs_mono_s1.txt",1,0,"T_Hi_2"
"34941","B","440,660","cs","mono","V6",7,"./CS_mono_s9.txt",9,150,"A_Hi_2"
"34942","B","440,660","cs","mono","V6",7,"./CS_mono_s8.txt",8,166,"A_Hi_2"
"34943","B","440,660","cs","mono","V6",7,"./CS_mono_s7.txt",7,259,"A_Hi_2"
"34944","B","440,660","cs","mono","V6",7,"./cs_mono_s6.txt",6,198,"A_Hi_2"
"34945","B","440,660","cs","mono","V6",7,"./cs_mono_s5.txt",5,215,"A_Hi_2"
"34946","B","440,660","cs","mono","V6",7,"./cs_mono_s4.txt",4,90,"A_Hi_2"
"34947","B","440,660","cs","mono","V6",7,"./cs_mono_s3.txt",3,42,"A_Hi_2"
"34948","B","440,660","cs","mono","V6",7,"./cs_mono_s2.txt",2,16,"A_Hi_2"
"34949","B","440,660","cs","mono","V6",7,"./cs_mono_s15.txt",15,278,"A_Hi_2"
"34950","B","440,660","cs","mono","V6",7,"./cs_mono_s14.txt",14,390,"A_Hi_2"
"34951","B","440,660","cs","mono","V6",7,"./cs_mono_s13.txt",13,232,"A_Hi_2"
"34952","B","440,660","cs","mono","V6",7,"./cs_mono_s12.txt",12,254,"A_Hi_2"
"34953","B","440,660","cs","mono","V6",7,"./cs_mono_s10.txt",10,277,"A_Hi_2"
"34954","B","440,660","cs","mono","V6",7,"./cs_mono_s1.txt",1,18,"A_Hi_2"
"34955","C","440,660","cs","mono","V6",4,"./CS_mono_s9.txt",9,46,"D_Hi_2"
"34956","C","440,660","cs","mono","V6",4,"./CS_mono_s8.txt",8,35,"D_Hi_2"
"34957","C","440,660","cs","mono","V6",4,"./CS_mono_s7.txt",7,37,"D_Hi_2"
"34958","C","440,660","cs","mono","V6",4,"./cs_mono_s6.txt",6,43,"D_Hi_2"
"34959","C","440,660","cs","mono","V6",4,"./cs_mono_s5.txt",5,23,"D_Hi_2"
"34960","C","440,660","cs","mono","V6",4,"./cs_mono_s4.txt",4,17,"D_Hi_2"
"34961","C","440,660","cs","mono","V6",4,"./cs_mono_s3.txt",3,5,"D_Hi_2"
"34962","C","440,660","cs","mono","V6",4,"./cs_mono_s2.txt",2,11,"D_Hi_2"
"34963","C","440,660","cs","mono","V6",4,"./cs_mono_s15.txt",15,19,"D_Hi_2"
"34964","C","440,660","cs","mono","V6",4,"./cs_mono_s14.txt",14,27,"D_Hi_2"
"34965","C","440,660","cs","mono","V6",4,"./cs_mono_s13.txt",13,33,"D_Hi_2"
"34966","C","440,660","cs","mono","V6",4,"./cs_mono_s12.txt",12,42,"D_Hi_2"
"34967","C","440,660","cs","mono","V6",4,"./cs_mono_s10.txt",10,34,"D_Hi_2"
"34968","C","440,660","cs","mono","V6",4,"./cs_mono_s1.txt",1,10,"D_Hi_2"
"34969","D","440,660","cs","mono","V6",2,"./CS_mono_s9.txt",9,4,"G_Hi_2"
"34970","D","440,660","cs","mono","V6",2,"./CS_mono_s8.txt",8,7,"G_Hi_2"
"34971","D","440,660","cs","mono","V6",2,"./CS_mono_s7.txt",7,3,"G_Hi_2"
"34972","D","440,660","cs","mono","V6",2,"./cs_mono_s6.txt",6,6,"G_Hi_2"
"34973","D","440,660","cs","mono","V6",2,"./cs_mono_s5.txt",5,10,"G_Hi_2"
"34974","D","440,660","cs","mono","V6",2,"./cs_mono_s4.txt",4,11,"G_Hi_2"
"34975","D","440,660","cs","mono","V6",2,"./cs_mono_s3.txt",3,4,"G_Hi_2"
"34976","D","440,660","cs","mono","V6",2,"./cs_mono_s2.txt",2,8,"G_Hi_2"
"34977","D","440,660","cs","mono","V6",2,"./cs_mono_s15.txt",15,30,"G_Hi_2"
"34978","D","440,660","cs","mono","V6",2,"./cs_mono_s14.txt",14,27,"G_Hi_2"
"34979","D","440,660","cs","mono","V6",2,"./cs_mono_s13.txt",13,7,"G_Hi_2"
"34980","D","440,660","cs","mono","V6",2,"./cs_mono_s12.txt",12,8,"G_Hi_2"
"34981","D","440,660","cs","mono","V6",2,"./cs_mono_s10.txt",10,2,"G_Hi_2"
"34982","D","440,660","cs","mono","V6",2,"./cs_mono_s1.txt",1,3,"G_Hi_2"
"34983","E","440,660","cs","mono","V6",0,"./CS_mono_s9.txt",9,57,"R_Hi_2"
"34984","E","440,660","cs","mono","V6",0,"./CS_mono_s8.txt",8,41,"R_Hi_2"
"34985","E","440,660","cs","mono","V6",0,"./CS_mono_s7.txt",7,56,"R_Hi_2"
"34986","E","440,660","cs","mono","V6",0,"./cs_mono_s6.txt",6,64,"R_Hi_2"
"34987","E","440,660","cs","mono","V6",0,"./cs_mono_s5.txt",5,56,"R_Hi_2"
"34988","E","440,660","cs","mono","V6",0,"./cs_mono_s4.txt",4,32,"R_Hi_2"
"34989","E","440,660","cs","mono","V6",0,"./cs_mono_s3.txt",3,11,"R_Hi_2"
"34990","E","440,660","cs","mono","V6",0,"./cs_mono_s2.txt",2,6,"R_Hi_2"
"34991","E","440,660","cs","mono","V6",0,"./cs_mono_s15.txt",15,19,"R_Hi_2"
"34992","E","440,660","cs","mono","V6",0,"./cs_mono_s14.txt",14,17,"R_Hi_2"
"34993","E","440,660","cs","mono","V6",0,"./cs_mono_s13.txt",13,18,"R_Hi_2"
"34994","E","440,660","cs","mono","V6",0,"./cs_mono_s12.txt",12,25,"R_Hi_2"
"34995","E","440,660","cs","mono","V6",0,"./cs_mono_s10.txt",10,21,"R_Hi_2"
"34996","E","440,660","cs","mono","V6",0,"./cs_mono_s1.txt",1,7,"R_Hi_2"
"34997","F","440,660","cs","mono","V6",4,"./CS_mono_s9.txt",9,26,"T_Hi_2"
"34998","F","440,660","cs","mono","V6",4,"./CS_mono_s8.txt",8,20,"T_Hi_2"
"34999","F","440,660","cs","mono","V6",4,"./CS_mono_s7.txt",7,36,"T_Hi_2"
"35000","F","440,660","cs","mono","V6",4,"./cs_mono_s6.txt",6,16,"T_Hi_2"
"35001","F","440,660","cs","mono","V6",4,"./cs_mono_s5.txt",5,5,"T_Hi_2"
"35002","F","440,660","cs","mono","V6",4,"./cs_mono_s4.txt",4,15,"T_Hi_2"
"35003","F","440,660","cs","mono","V6",4,"./cs_mono_s3.txt",3,12,"T_Hi_2"
"35004","F","440,660","cs","mono","V6",4,"./cs_mono_s2.txt",2,10,"T_Hi_2"
"35005","F","440,660","cs","mono","V6",4,"./cs_mono_s15.txt",15,91,"T_Hi_2"
"35006","F","440,660","cs","mono","V6",4,"./cs_mono_s14.txt",14,89,"T_Hi_2"
"35007","F","440,660","cs","mono","V6",4,"./cs_mono_s13.txt",13,47,"T_Hi_2"
"35008","F","440,660","cs","mono","V6",4,"./cs_mono_s12.txt",12,86,"T_Hi_2"
"35009","F","440,660","cs","mono","V6",4,"./cs_mono_s10.txt",10,67,"T_Hi_2"
"35010","F","440,660","cs","mono","V6",4,"./cs_mono_s1.txt",1,9,"T_Hi_2"
"35011","B","440","cs","mono","V6",0.04,"./CS_mono_s9.txt",9,0.083,"A_Hi_2"
"35012","B","440","cs","mono","V6",0.04,"./CS_mono_s8.txt",8,0.08,"A_Hi_2"
"35013","B","440","cs","mono","V6",0.04,"./CS_mono_s7.txt",7,0.084,"A_Hi_2"
"35014","B","440","cs","mono","V6",0.04,"./cs_mono_s6.txt",6,0.068,"A_Hi_2"
"35015","B","440","cs","mono","V6",0.04,"./cs_mono_s5.txt",5,0.071,"A_Hi_2"
"35016","B","440","cs","mono","V6",0.04,"./cs_mono_s4.txt",4,0.059,"A_Hi_2"
"35017","B","440","cs","mono","V6",0.04,"./cs_mono_s3.txt",3,0.053,"A_Hi_2"
"35018","B","440","cs","mono","V6",0.04,"./cs_mono_s2.txt",2,0.047,"A_Hi_2"
"35019","B","440","cs","mono","V6",0.04,"./cs_mono_s15.txt",15,0.083,"A_Hi_2"
"35020","B","440","cs","mono","V6",0.04,"./cs_mono_s14.txt",14,0.089,"A_Hi_2"
"35021","B","440","cs","mono","V6",0.04,"./cs_mono_s13.txt",13,0.085,"A_Hi_2"
"35022","B","440","cs","mono","V6",0.04,"./cs_mono_s12.txt",12,0.088,"A_Hi_2"
"35023","B","440","cs","mono","V6",0.04,"./cs_mono_s10.txt",10,0.094,"A_Hi_2"
"35024","B","440","cs","mono","V6",0.04,"./cs_mono_s1.txt",1,0.046,"A_Hi_2"
"35025","C","440","cs","mono","V6",0.04,"./CS_mono_s9.txt",9,0.063,"D_Hi_2"
"35026","C","440","cs","mono","V6",0.04,"./CS_mono_s8.txt",8,0.06,"D_Hi_2"
"35027","C","440","cs","mono","V6",0.04,"./CS_mono_s7.txt",7,0.056,"D_Hi_2"
"35028","C","440","cs","mono","V6",0.04,"./cs_mono_s6.txt",6,0.057,"D_Hi_2"
"35029","C","440","cs","mono","V6",0.04,"./cs_mono_s5.txt",5,0.05,"D_Hi_2"
"35030","C","440","cs","mono","V6",0.04,"./cs_mono_s4.txt",4,0.048,"D_Hi_2"
"35031","C","440","cs","mono","V6",0.04,"./cs_mono_s3.txt",3,0.051,"D_Hi_2"
"35032","C","440","cs","mono","V6",0.04,"./cs_mono_s2.txt",2,0.046,"D_Hi_2"
"35033","C","440","cs","mono","V6",0.04,"./cs_mono_s15.txt",15,0.062,"D_Hi_2"
"35034","C","440","cs","mono","V6",0.04,"./cs_mono_s14.txt",14,0.064,"D_Hi_2"
"35035","C","440","cs","mono","V6",0.04,"./cs_mono_s13.txt",13,0.069,"D_Hi_2"
"35036","C","440","cs","mono","V6",0.04,"./cs_mono_s12.txt",12,0.062,"D_Hi_2"
"35037","C","440","cs","mono","V6",0.04,"./cs_mono_s10.txt",10,0.064,"D_Hi_2"
"35038","C","440","cs","mono","V6",0.04,"./cs_mono_s1.txt",1,0.046,"D_Hi_2"
"35039","D","440","cs","mono","V6",0.04,"./CS_mono_s9.txt",9,0.046,"G_Hi_2"
"35040","D","440","cs","mono","V6",0.04,"./CS_mono_s8.txt",8,0.046,"G_Hi_2"
"35041","D","440","cs","mono","V6",0.04,"./CS_mono_s7.txt",7,0.045,"G_Hi_2"
"35042","D","440","cs","mono","V6",0.04,"./cs_mono_s6.txt",6,0.045,"G_Hi_2"
"35043","D","440","cs","mono","V6",0.04,"./cs_mono_s5.txt",5,0.046,"G_Hi_2"
"35044","D","440","cs","mono","V6",0.04,"./cs_mono_s4.txt",4,0.045,"G_Hi_2"
"35045","D","440","cs","mono","V6",0.04,"./cs_mono_s3.txt",3,0.046,"G_Hi_2"
"35046","D","440","cs","mono","V6",0.04,"./cs_mono_s2.txt",2,0.045,"G_Hi_2"
"35047","D","440","cs","mono","V6",0.04,"./cs_mono_s15.txt",15,0.049,"G_Hi_2"
"35048","D","440","cs","mono","V6",0.04,"./cs_mono_s14.txt",14,0.048,"G_Hi_2"
"35049","D","440","cs","mono","V6",0.04,"./cs_mono_s13.txt",13,0.047,"G_Hi_2"
"35050","D","440","cs","mono","V6",0.04,"./cs_mono_s12.txt",12,0.047,"G_Hi_2"
"35051","D","440","cs","mono","V6",0.04,"./cs_mono_s10.txt",10,0.047,"G_Hi_2"
"35052","D","440","cs","mono","V6",0.04,"./cs_mono_s1.txt",1,0.046,"G_Hi_2"
"35053","E","440","cs","mono","V6",0.04,"./CS_mono_s9.txt",9,0.07,"R_Hi_2"
"35054","E","440","cs","mono","V6",0.04,"./CS_mono_s8.txt",8,0.067,"R_Hi_2"
"35055","E","440","cs","mono","V6",0.04,"./CS_mono_s7.txt",7,0.069,"R_Hi_2"
"35056","E","440","cs","mono","V6",0.04,"./cs_mono_s6.txt",6,0.065,"R_Hi_2"
"35057","E","440","cs","mono","V6",0.04,"./cs_mono_s5.txt",5,0.058,"R_Hi_2"
"35058","E","440","cs","mono","V6",0.04,"./cs_mono_s4.txt",4,0.05,"R_Hi_2"
"35059","E","440","cs","mono","V6",0.04,"./cs_mono_s3.txt",3,0.049,"R_Hi_2"
"35060","E","440","cs","mono","V6",0.04,"./cs_mono_s2.txt",2,0.048,"R_Hi_2"
"35061","E","440","cs","mono","V6",0.04,"./cs_mono_s15.txt",15,0.066,"R_Hi_2"
"35062","E","440","cs","mono","V6",0.04,"./cs_mono_s14.txt",14,0.066,"R_Hi_2"
"35063","E","440","cs","mono","V6",0.04,"./cs_mono_s13.txt",13,0.069,"R_Hi_2"
"35064","E","440","cs","mono","V6",0.04,"./cs_mono_s12.txt",12,0.066,"R_Hi_2"
"35065","E","440","cs","mono","V6",0.04,"./cs_mono_s10.txt",10,0.07,"R_Hi_2"
"35066","E","440","cs","mono","V6",0.04,"./cs_mono_s1.txt",1,0.046,"R_Hi_2"
"35067","F","440","cs","mono","V6",0.04,"./CS_mono_s9.txt",9,0.056,"T_Hi_2"
"35068","F","440","cs","mono","V6",0.04,"./CS_mono_s8.txt",8,0.056,"T_Hi_2"
"35069","F","440","cs","mono","V6",0.04,"./CS_mono_s7.txt",7,0.054,"T_Hi_2"
"35070","F","440","cs","mono","V6",0.04,"./cs_mono_s6.txt",6,0.051,"T_Hi_2"
"35071","F","440","cs","mono","V6",0.04,"./cs_mono_s5.txt",5,0.05,"T_Hi_2"
"35072","F","440","cs","mono","V6",0.04,"./cs_mono_s4.txt",4,0.049,"T_Hi_2"
"35073","F","440","cs","mono","V6",0.04,"./cs_mono_s3.txt",3,0.049,"T_Hi_2"
"35074","F","440","cs","mono","V6",0.04,"./cs_mono_s2.txt",2,0.047,"T_Hi_2"
"35075","F","440","cs","mono","V6",0.04,"./cs_mono_s15.txt",15,0.066,"T_Hi_2"
"35076","F","440","cs","mono","V6",0.04,"./cs_mono_s14.txt",14,0.06,"T_Hi_2"
"35077","F","440","cs","mono","V6",0.04,"./cs_mono_s13.txt",13,0.064,"T_Hi_2"
"35078","F","440","cs","mono","V6",0.04,"./cs_mono_s12.txt",12,0.067,"T_Hi_2"
"35079","F","440","cs","mono","V6",0.04,"./cs_mono_s10.txt",10,0.063,"T_Hi_2"
"35080","F","440","cs","mono","V6",0.04,"./cs_mono_s1.txt",1,0.048,"T_Hi_2"
"35081","B","450","cs","mono","V6",0.042,"./CS_mono_s9.txt",9,0.082,"A_Hi_2"
"35082","B","450","cs","mono","V6",0.042,"./CS_mono_s8.txt",8,0.076,"A_Hi_2"
"35083","B","450","cs","mono","V6",0.042,"./CS_mono_s7.txt",7,0.1,"A_Hi_2"
"35084","B","450","cs","mono","V6",0.042,"./cs_mono_s6.txt",6,0.068,"A_Hi_2"
"35085","B","450","cs","mono","V6",0.042,"./cs_mono_s5.txt",5,0.072,"A_Hi_2"
"35086","B","450","cs","mono","V6",0.042,"./cs_mono_s4.txt",4,0.058,"A_Hi_2"
"35087","B","450","cs","mono","V6",0.042,"./cs_mono_s3.txt",3,0.05,"A_Hi_2"
"35088","B","450","cs","mono","V6",0.042,"./cs_mono_s2.txt",2,0.047,"A_Hi_2"
"35089","B","450","cs","mono","V6",0.042,"./cs_mono_s15.txt",15,0.086,"A_Hi_2"
"35090","B","450","cs","mono","V6",0.042,"./cs_mono_s14.txt",14,0.089,"A_Hi_2"
"35091","B","450","cs","mono","V6",0.042,"./cs_mono_s13.txt",13,0.084,"A_Hi_2"
"35092","B","450","cs","mono","V6",0.042,"./cs_mono_s12.txt",12,0.088,"A_Hi_2"
"35093","B","450","cs","mono","V6",0.042,"./cs_mono_s10.txt",10,0.088,"A_Hi_2"
"35094","B","450","cs","mono","V6",0.042,"./cs_mono_s1.txt",1,0.045,"A_Hi_2"
"35095","C","450","cs","mono","V6",0.039,"./CS_mono_s9.txt",9,0.061,"D_Hi_2"
"35096","C","450","cs","mono","V6",0.039,"./CS_mono_s8.txt",8,0.058,"D_Hi_2"
"35097","C","450","cs","mono","V6",0.039,"./CS_mono_s7.txt",7,0.054,"D_Hi_2"
"35098","C","450","cs","mono","V6",0.039,"./cs_mono_s6.txt",6,0.055,"D_Hi_2"
"35099","C","450","cs","mono","V6",0.039,"./cs_mono_s5.txt",5,0.049,"D_Hi_2"
"35100","C","450","cs","mono","V6",0.039,"./cs_mono_s4.txt",4,0.046,"D_Hi_2"
"35101","C","450","cs","mono","V6",0.039,"./cs_mono_s3.txt",3,0.051,"D_Hi_2"
"35102","C","450","cs","mono","V6",0.039,"./cs_mono_s2.txt",2,0.045,"D_Hi_2"
"35103","C","450","cs","mono","V6",0.039,"./cs_mono_s15.txt",15,0.061,"D_Hi_2"
"35104","C","450","cs","mono","V6",0.039,"./cs_mono_s14.txt",14,0.063,"D_Hi_2"
"35105","C","450","cs","mono","V6",0.039,"./cs_mono_s13.txt",13,0.065,"D_Hi_2"
"35106","C","450","cs","mono","V6",0.039,"./cs_mono_s12.txt",12,0.063,"D_Hi_2"
"35107","C","450","cs","mono","V6",0.039,"./cs_mono_s10.txt",10,0.06,"D_Hi_2"
"35108","C","450","cs","mono","V6",0.039,"./cs_mono_s1.txt",1,0.045,"D_Hi_2"
"35109","D","450","cs","mono","V6",0.039,"./CS_mono_s9.txt",9,0.045,"G_Hi_2"
"35110","D","450","cs","mono","V6",0.039,"./CS_mono_s8.txt",8,0.045,"G_Hi_2"
"35111","D","450","cs","mono","V6",0.039,"./CS_mono_s7.txt",7,0.044,"G_Hi_2"
"35112","D","450","cs","mono","V6",0.039,"./cs_mono_s6.txt",6,0.044,"G_Hi_2"
"35113","D","450","cs","mono","V6",0.039,"./cs_mono_s5.txt",5,0.045,"G_Hi_2"
"35114","D","450","cs","mono","V6",0.039,"./cs_mono_s4.txt",4,0.045,"G_Hi_2"
"35115","D","450","cs","mono","V6",0.039,"./cs_mono_s3.txt",3,0.045,"G_Hi_2"
"35116","D","450","cs","mono","V6",0.039,"./cs_mono_s2.txt",2,0.044,"G_Hi_2"
"35117","D","450","cs","mono","V6",0.039,"./cs_mono_s15.txt",15,0.049,"G_Hi_2"
"35118","D","450","cs","mono","V6",0.039,"./cs_mono_s14.txt",14,0.046,"G_Hi_2"
"35119","D","450","cs","mono","V6",0.039,"./cs_mono_s13.txt",13,0.046,"G_Hi_2"
"35120","D","450","cs","mono","V6",0.039,"./cs_mono_s12.txt",12,0.045,"G_Hi_2"
"35121","D","450","cs","mono","V6",0.039,"./cs_mono_s10.txt",10,0.046,"G_Hi_2"
"35122","D","450","cs","mono","V6",0.039,"./cs_mono_s1.txt",1,0.045,"G_Hi_2"
"35123","E","450","cs","mono","V6",0.039,"./CS_mono_s9.txt",9,0.079,"R_Hi_2"
"35124","E","450","cs","mono","V6",0.039,"./CS_mono_s8.txt",8,0.065,"R_Hi_2"
"35125","E","450","cs","mono","V6",0.039,"./CS_mono_s7.txt",7,0.065,"R_Hi_2"
"35126","E","450","cs","mono","V6",0.039,"./cs_mono_s6.txt",6,0.068,"R_Hi_2"
"35127","E","450","cs","mono","V6",0.039,"./cs_mono_s5.txt",5,0.057,"R_Hi_2"
"35128","E","450","cs","mono","V6",0.039,"./cs_mono_s4.txt",4,0.048,"R_Hi_2"
"35129","E","450","cs","mono","V6",0.039,"./cs_mono_s3.txt",3,0.051,"R_Hi_2"
"35130","E","450","cs","mono","V6",0.039,"./cs_mono_s2.txt",2,0.048,"R_Hi_2"
"35131","E","450","cs","mono","V6",0.039,"./cs_mono_s15.txt",15,0.068,"R_Hi_2"
"35132","E","450","cs","mono","V6",0.039,"./cs_mono_s14.txt",14,0.065,"R_Hi_2"
"35133","E","450","cs","mono","V6",0.039,"./cs_mono_s13.txt",13,0.065,"R_Hi_2"
"35134","E","450","cs","mono","V6",0.039,"./cs_mono_s12.txt",12,0.064,"R_Hi_2"
"35135","E","450","cs","mono","V6",0.039,"./cs_mono_s10.txt",10,0.067,"R_Hi_2"
"35136","E","450","cs","mono","V6",0.039,"./cs_mono_s1.txt",1,0.046,"R_Hi_2"
"35137","F","450","cs","mono","V6",0.039,"./CS_mono_s9.txt",9,0.057,"T_Hi_2"
"35138","F","450","cs","mono","V6",0.039,"./CS_mono_s8.txt",8,0.055,"T_Hi_2"
"35139","F","450","cs","mono","V6",0.039,"./CS_mono_s7.txt",7,0.055,"T_Hi_2"
"35140","F","450","cs","mono","V6",0.039,"./cs_mono_s6.txt",6,0.051,"T_Hi_2"
"35141","F","450","cs","mono","V6",0.039,"./cs_mono_s5.txt",5,0.049,"T_Hi_2"
"35142","F","450","cs","mono","V6",0.039,"./cs_mono_s4.txt",4,0.048,"T_Hi_2"
"35143","F","450","cs","mono","V6",0.039,"./cs_mono_s3.txt",3,0.047,"T_Hi_2"
"35144","F","450","cs","mono","V6",0.039,"./cs_mono_s2.txt",2,0.047,"T_Hi_2"
"35145","F","450","cs","mono","V6",0.039,"./cs_mono_s15.txt",15,0.067,"T_Hi_2"
"35146","F","450","cs","mono","V6",0.039,"./cs_mono_s14.txt",14,0.059,"T_Hi_2"
"35147","F","450","cs","mono","V6",0.039,"./cs_mono_s13.txt",13,0.063,"T_Hi_2"
"35148","F","450","cs","mono","V6",0.039,"./cs_mono_s12.txt",12,0.062,"T_Hi_2"
"35149","F","450","cs","mono","V6",0.039,"./cs_mono_s10.txt",10,0.06,"T_Hi_2"
"35150","F","450","cs","mono","V6",0.039,"./cs_mono_s1.txt",1,0.048,"T_Hi_2"
"35151","B","650","cs","mono","V6",0.037,"./CS_mono_s9.txt",9,0.069,"A_Hi_2"
"35152","B","650","cs","mono","V6",0.037,"./CS_mono_s8.txt",8,0.057,"A_Hi_2"
"35153","B","650","cs","mono","V6",0.037,"./CS_mono_s7.txt",7,0.076,"A_Hi_2"
"35154","B","650","cs","mono","V6",0.037,"./cs_mono_s6.txt",6,0.056,"A_Hi_2"
"35155","B","650","cs","mono","V6",0.037,"./cs_mono_s5.txt",5,0.056,"A_Hi_2"
"35156","B","650","cs","mono","V6",0.037,"./cs_mono_s4.txt",4,0.048,"A_Hi_2"
"35157","B","650","cs","mono","V6",0.037,"./cs_mono_s3.txt",3,0.043,"A_Hi_2"
"35158","B","650","cs","mono","V6",0.037,"./cs_mono_s2.txt",2,0.04,"A_Hi_2"
"35159","B","650","cs","mono","V6",0.037,"./cs_mono_s15.txt",15,0.073,"A_Hi_2"
"35160","B","650","cs","mono","V6",0.037,"./cs_mono_s14.txt",14,0.075,"A_Hi_2"
"35161","B","650","cs","mono","V6",0.037,"./cs_mono_s13.txt",13,0.072,"A_Hi_2"
"35162","B","650","cs","mono","V6",0.037,"./cs_mono_s12.txt",12,0.08,"A_Hi_2"
"35163","B","650","cs","mono","V6",0.037,"./cs_mono_s10.txt",10,0.074,"A_Hi_2"
"35164","B","650","cs","mono","V6",0.037,"./cs_mono_s1.txt",1,0.039,"A_Hi_2"
"35165","C","650","cs","mono","V6",0.037,"./CS_mono_s9.txt",9,0.048,"D_Hi_2"
"35166","C","650","cs","mono","V6",0.037,"./CS_mono_s8.txt",8,0.047,"D_Hi_2"
"35167","C","650","cs","mono","V6",0.037,"./CS_mono_s7.txt",7,0.045,"D_Hi_2"
"35168","C","650","cs","mono","V6",0.037,"./cs_mono_s6.txt",6,0.045,"D_Hi_2"
"35169","C","650","cs","mono","V6",0.037,"./cs_mono_s5.txt",5,0.042,"D_Hi_2"
"35170","C","650","cs","mono","V6",0.037,"./cs_mono_s4.txt",4,0.041,"D_Hi_2"
"35171","C","650","cs","mono","V6",0.037,"./cs_mono_s3.txt",3,0.044,"D_Hi_2"
"35172","C","650","cs","mono","V6",0.037,"./cs_mono_s2.txt",2,0.04,"D_Hi_2"
"35173","C","650","cs","mono","V6",0.037,"./cs_mono_s15.txt",15,0.047,"D_Hi_2"
"35174","C","650","cs","mono","V6",0.037,"./cs_mono_s14.txt",14,0.049,"D_Hi_2"
"35175","C","650","cs","mono","V6",0.037,"./cs_mono_s13.txt",13,0.05,"D_Hi_2"
"35176","C","650","cs","mono","V6",0.037,"./cs_mono_s12.txt",12,0.049,"D_Hi_2"
"35177","C","650","cs","mono","V6",0.037,"./cs_mono_s10.txt",10,0.048,"D_Hi_2"
"35178","C","650","cs","mono","V6",0.037,"./cs_mono_s1.txt",1,0.039,"D_Hi_2"
"35179","D","650","cs","mono","V6",0.037,"./CS_mono_s9.txt",9,0.04,"G_Hi_2"
"35180","D","650","cs","mono","V6",0.037,"./CS_mono_s8.txt",8,0.039,"G_Hi_2"
"35181","D","650","cs","mono","V6",0.037,"./CS_mono_s7.txt",7,0.039,"G_Hi_2"
"35182","D","650","cs","mono","V6",0.037,"./cs_mono_s6.txt",6,0.039,"G_Hi_2"
"35183","D","650","cs","mono","V6",0.037,"./cs_mono_s5.txt",5,0.039,"G_Hi_2"
"35184","D","650","cs","mono","V6",0.037,"./cs_mono_s4.txt",4,0.039,"G_Hi_2"
"35185","D","650","cs","mono","V6",0.037,"./cs_mono_s3.txt",3,0.04,"G_Hi_2"
"35186","D","650","cs","mono","V6",0.037,"./cs_mono_s2.txt",2,0.039,"G_Hi_2"
"35187","D","650","cs","mono","V6",0.037,"./cs_mono_s15.txt",15,0.041,"G_Hi_2"
"35188","D","650","cs","mono","V6",0.037,"./cs_mono_s14.txt",14,0.04,"G_Hi_2"
"35189","D","650","cs","mono","V6",0.037,"./cs_mono_s13.txt",13,0.039,"G_Hi_2"
"35190","D","650","cs","mono","V6",0.037,"./cs_mono_s12.txt",12,0.04,"G_Hi_2"
"35191","D","650","cs","mono","V6",0.037,"./cs_mono_s10.txt",10,0.04,"G_Hi_2"
"35192","D","650","cs","mono","V6",0.037,"./cs_mono_s1.txt",1,0.039,"G_Hi_2"
"35193","E","650","cs","mono","V6",0.036,"./CS_mono_s9.txt",9,0.067,"R_Hi_2"
"35194","E","650","cs","mono","V6",0.036,"./CS_mono_s8.txt",8,0.048,"R_Hi_2"
"35195","E","650","cs","mono","V6",0.036,"./CS_mono_s7.txt",7,0.056,"R_Hi_2"
"35196","E","650","cs","mono","V6",0.036,"./cs_mono_s6.txt",6,0.051,"R_Hi_2"
